EDGEitems;EDGE_buildings;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;weight_convertEDGE;weight_Fedemand
feindsolid;;PEAT;NONMET;sesofos;feso_cement;tdso_cement;1;;;1
feindsolid;;PEAT;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;;;1
feindsolid;;PEATPROD;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;EBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;PEATPROD;ECOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;PEATPROD;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;IRONSTL;sesofos;feso_steel;tdso_steel;1;;;1
feindsolid;;PEATPROD;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;MINING;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;NONMET;sesofos;feso_cement;tdso_cement;1;;;1
feindsolid;;PEATPROD;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;TBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;PEATPROD;TCOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;PEATPROD;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;TGASWKS;sesofos;feso_otherInd;tdso_otherInd;0;;;1
feindsolid;;PEATPROD;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEATPROD;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEAT;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEAT;TBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;PEAT;TCOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;PEAT;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEAT;TGASWKS;sesofos;feso_otherInd;tdso_otherInd;0;;;1
feindsolid;;PEAT;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PEAT;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;;;1
feindsolid;;PETCOKE;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;EBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;PETCOKE;ECOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;PETCOKE;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;IRONSTL;sesofos;feso_steel;tdso_steel;1;;;1
feindsolid;;PETCOKE;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;MINING;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;NONMET;sesofos;feso_cement;tdso_cement;1;;;1
feindsolid;;PETCOKE;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;TBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;PETCOKE;TCOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;PETCOKE;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;TGASWKS;sesofos;feso_otherInd;tdso_otherInd;0;;;1
feindsolid;;PETCOKE;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PETCOKE;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;;;1
feindsolid;;PRIMSBIO;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;EBLASTFUR;sesobio;feso_steel;tdso_steel;-1;;;1
feindsolid;;PRIMSBIO;ECOKEOVS;sesobio;feso_steel;tdso_steel;0;;;1
feindsolid;;PRIMSBIO;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;IRONSTL;sesobio;feso_steel;tdso_steel;1;;;1
feindsolid;;PRIMSBIO;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;MINING;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;NONMET;sesobio;feso_cement;tdso_cement;1;;;1
feindsolid;;PRIMSBIO;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;RAIL;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;TBLASTFUR;sesobio;feso_steel;tdso_steel;-1;;;1
feindsolid;;PRIMSBIO;TCOKEOVS;sesobio;feso_steel;tdso_steel;0;;;1
feindsolid;;PRIMSBIO;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;TGASWKS;sesobio;feso_otherInd;tdso_otherInd;0;;;1
feindsolid;;PRIMSBIO;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;PRIMSBIO;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;;;1
feindsolid;;RENEWNS;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;EBLASTFUR;sesobio;feso_steel;tdso_steel;-1;;;1
feindsolid;;RENEWNS;ECOKEOVS;sesobio;feso_steel;tdso_steel;0;;;1
feindsolid;;RENEWNS;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;IRONSTL;sesobio;feso_steel;tdso_steel;1;;;1
feindsolid;;RENEWNS;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;MINING;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;NONMET;sesobio;feso_cement;tdso_cement;1;;;1
feindsolid;;RENEWNS;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;RAIL;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;TBLASTFUR;sesobio;feso_steel;tdso_steel;-1;;;1
feindsolid;;RENEWNS;TCOKEOVS;sesobio;feso_steel;tdso_steel;0;;;1
feindsolid;;RENEWNS;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;TGASWKS;sesobio;feso_otherInd;tdso_otherInd;0;;;1
feindsolid;;RENEWNS;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;RENEWNS;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;;;1
feindsolid;;SUBCOAL;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;EBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;SUBCOAL;ECOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;SUBCOAL;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;IRONSTL;sesofos;feso_steel;tdso_steel;1;;;1
feindsolid;;SUBCOAL;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;MINING;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;NONMET;sesofos;feso_cement;tdso_cement;1;;;1
feindsolid;;SUBCOAL;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;TBLASTFUR;sesofos;feso_steel;tdso_steel;-1;;;1
feindsolid;;SUBCOAL;TCOKEOVS;sesofos;feso_steel;tdso_steel;0;;;1
feindsolid;;SUBCOAL;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;TGASWKS;sesofos;feso_otherInd;tdso_otherInd;0;;;1
feindsolid;;SUBCOAL;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;1
feindsolid;;SUBCOAL;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;1
fenonelec;;ELECTR;NONENUSE;seel;feelwlth_otherInd;tdelwlth_otherInd;1;;;1
fenongas;;BIOGASES;NONENUSE;segabio;fega_chemicals;tdga_chemicals;1;;;1
fenongas;;GASWKSGS;NONENUSE;segafos;fega_chemicals;tdga_chemicals;1;;;1
fenongas;;NATGAS;NONENUSE;segafos;fega_chemicals;tdga_chemicals;1;;;1
fenonheat;;;;;fehes;;;;;1
fenonheat;;GEOTHERM;NONENUSE;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;1
fenonheat;;HEAT;NONENUSE;sehe;fehe_otherInd;tdhe_otherInd;1;;;1
fenonliquid;;ADDITIVE;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;AVGAS;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;BIODIESEL;NONENUSE;seliqbio;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;BIOGASOL;NONENUSE;seliqbio;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;BITUMEN;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;CRNGFEED;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;CRUDEOIL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;ETHANE;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;JETGAS;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;LPG;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;LUBRIC;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;NAPHTHA;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;NGL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;NONBIODIES;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;NONBIOGASO;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;NONBIOJETK;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;OBIOLIQ;NONENUSE;seliqbio;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;ONONSPEC;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;OTHKERO;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;PARWAX;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;REFFEEDS;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;REFINGAS;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;RESFUEL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonliquid;;WHITESP;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;;;1
fenonsolid;;ANTCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;BITCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;BKB;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;BROWN;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;CHARCOAL;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;COKCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;GASCOKE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;HARDCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;INDWASTE;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;LIGNITE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;MUNWASTEN;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;MUNWASTER;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;OILSHALE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;PATFUEL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;PEAT;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;PEATPROD;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;PETCOKE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;PRIMSBIO;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;RENEWNS;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;1
fenonsolid;;SUBCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;1
feothelec;;ELECTR;ONONSPEC;seel;feelb;tdelb;1;;;1
feothelec;;;;;fecwelb;;;;;1
feothelec;;;;;fehcelb;;;;;1
feothelec;;GEOTHERM;ONONSPEC;seel;feelb;tdelb;0.3;;;1
feothgas;;BIOGASES;ONONSPEC;segabio;fegab;tdbiogab;1;;;1
feothgas;;BLFURGS;ONONSPEC;segafos;fegab;tdfosgab;1;;;1
feothgas;;COKEOVGS;ONONSPEC;segafos;fegab;tdfosgab;1;;;1
feothgas;;;;;fecwgab;;;;;1
feothgas;;;;;fehcgab;;;;;1
feothgas;;GASWKSGS;ONONSPEC;segafos;fegab;tdfosgab;1;;;1
feothgas;;NATGAS;ONONSPEC;segafos;fegab;tdfosgab;1;;;1
feothgas;;OGASES;ONONSPEC;segafos;fegab;tdfosgab;1;;;1
feothheat;;;;;fecwheb;;;;;1
feothheat;;;;;fehcheb;;;;;1
feothheat;;;;;fehes;;;;;1
feothheat;;HEAT;ONONSPEC;sehe;feheb;tdheb;1;;;1
feothliquid;;ADDITIVE;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;AVGAS;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;BIODIESEL;ONONSPEC;seliqbio;fehob;tdbiohob;1;;;1
feothliquid;;BIOGASOL;ONONSPEC;seliqbio;fehob;tdbiohob;1;;;1
feothliquid;;BITUMEN;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;COALTAR;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;CRNGFEED;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;CRUDEOIL;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;ETHANE;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;;;;fecwhob;;;;;1
feothliquid;;;;;fehchob;;;;;1
feothliquid;;JETGAS;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;LPG;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;LUBRIC;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;NAPHTHA;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;NGL;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;NONBIODIES;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;NONBIOGASO;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;NONBIOJETK;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;NONCRUDE;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;OBIOLIQ;ONONSPEC;seliqbio;fehob;tdbiohob;1;;;1
feothliquid;;ONONSPEC;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;OTHKERO;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;PARWAX;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;REFFEEDS;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;REFINGAS;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;RESFUEL;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothliquid;;WHITESP;ONONSPEC;seliqfos;fehob;tdfoshob;1;;;1
feothsolid;;ANTCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;BITCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;BKB;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;BROWN;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;CHARCOAL;ONONSPEC;sesobio;fesob;tdbiosob;1;;;1
feothsolid;;COKCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;;;;fecwsob;;;;;1
feothsolid;;;;;fehcsob;;;;;1
feothsolid;;GASCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;HARDCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;INDWASTE;ONONSPEC;sesobio;fesob;tdbiosob;1;;;1
feothsolid;;LIGNITE;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;MUNWASTEN;ONONSPEC;sesobio;fesob;tdbiosob;1;;;1
feothsolid;;MUNWASTER;ONONSPEC;sesobio;fesob;tdbiosob;1;;;1
feothsolid;;OILSHALE;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;OVENCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;PATFUEL;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;PEAT;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;PEATPROD;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;PETCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
feothsolid;;PRIMSBIO;ONONSPEC;sesobio;fesob;tdbiosob;1;;;1
feothsolid;;RENEWNS;ONONSPEC;sesobio;fesob;tdbiosob;1;;;1
feothsolid;;SUBCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;;;1
fepet;;;;;fepet;;;;fetraliquid;1
feresbio2share;bioshare;PRIMSBIO;RESIDENT;sesobio;fesob;tdbiosob;1;;;0
feresbiomod1;biomod1;INDWASTE;RESIDENT;sesobio;fesob;tdbiosob;1;;;0
feresbiomod1;biomod1;MUNWASTEN;RESIDENT;sesobio;fesob;tdbiosob;1;;;0
feresbiomod1;biomod1;MUNWASTER;RESIDENT;sesobio;fesob;tdbiosob;1;;;0
feresbiomod1;biomod1;RENEWNS;RESIDENT;sesobio;fesob;tdbiosob;1;;;0
feresbiomod;;;;;fesob;;;;;0
feresbiomod;;;;;fesos;;;;;0
feresbiotrad1;biotrad1;CHARCOAL;RESIDENT;sesobio;fesob;tdbiosob;1;;;0
feresbiotrad;;;;;fesob;;;;;0
feresbiotrad;;;;;fesos;;;;;0
ferescoal;coal;ANTCOAL;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;BITCOAL;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;BKB;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;BROWN;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;COKCOAL;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;GASCOKE;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;HARDCOAL;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;LIGNITE;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;OILSHALE;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;OVENCOKE;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;PATFUEL;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;PEATPROD;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;PEAT;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;PETCOKE;RESIDENT;sesofos;fesob;tdfossob;1;;;0
ferescoal;coal;SUBCOAL;RESIDENT;sesofos;fesob;tdfossob;1;;;0
fereselec;elec;ELECTR;RESIDENT;seel;feelb;tdelb;1;;;0
fereselec;elec;GEOTHERM;RESIDENT;seel;feelb;tdelb;0.3;;;0
feresgas;natgas;BIOGASES;RESIDENT;segabio;fegab;tdbiogab;1;;;0
feresgas;natgas;BLFURGS;RESIDENT;segafos;fegab;tdfosgab;1;;;0
feresgas;natgas;COKEOVGS;RESIDENT;segafos;fegab;tdfosgab;1;;;0
feresgas;natgas;GASWKSGS;RESIDENT;segafos;fegab;tdfosgab;1;;;0
feresgas;natgas;NATGAS;RESIDENT;segafos;fegab;tdfosgab;1;;;0
feresgas;natgas;OGASES;RESIDENT;segafos;fegab;tdfosgab;1;;;0
feresheat;;;;;fehes;;;;;0
feresheat;heat;HEAT;RESIDENT;sehe;feheb;tdheb;1;;;0
feresliquid;petrol;ADDITIVE;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;AVGAS;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;BIODIESEL;RESIDENT;seliqbio;fehob;tdbiohob;1;;;0
feresliquid;petrol;BIOGASOL;RESIDENT;seliqbio;fehob;tdbiohob;1;;;0
feresliquid;petrol;BITUMEN;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;COALTAR;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;CRNGFEED;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;CRUDEOIL;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;ETHANE;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;JETGAS;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;LPG;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;LUBRIC;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;NAPHTHA;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;NGL;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;NONBIODIES;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;NONBIOGASO;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;NONBIOJETK;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;NONCRUDE;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;OBIOLIQ;RESIDENT;seliqbio;fehob;tdbiohob;1;;;0
feresliquid;petrol;ONONSPEC;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;OTHKERO;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;PARWAX;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;REFFEEDS;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;REFINGAS;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;RESFUEL;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feresliquid;petrol;WHITESP;RESIDENT;seliqfos;fehob;tdfoshob;1;;;0
feserbio;biomod1;INDWASTE;COMMPUB;sesobio;fesob;tdbiosob;1;;;0
feserbio;biomod1;MUNWASTEN;COMMPUB;sesobio;fesob;tdbiosob;1;;;0
feserbio;biomod1;MUNWASTER;COMMPUB;sesobio;fesob;tdbiosob;1;;;0
feserbio;biomod1;RENEWNS;COMMPUB;sesobio;fesob;tdbiosob;1;;;0
feserbio;bioshare;PRIMSBIO;COMMPUB;sesobio;fesob;tdbiosob;1;;;0
feserbio;biotrad1;CHARCOAL;COMMPUB;sesobio;fesob;tdbiosob;1;;;0
feserbio;biotrad1;PEAT;COMMPUB;sesofos;fesob;tdfossob;1;;;0
feserbio;biotrad1;PEATPROD;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;ANTCOAL;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;BITCOAL;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;BKB;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;BROWN;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;COKCOAL;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;GASCOKE;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;HARDCOAL;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;LIGNITE;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;OILSHALE;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;OVENCOKE;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;PATFUEL;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;PETCOKE;COMMPUB;sesofos;fesob;tdfossob;1;;;0
fesercoal;coal;SUBCOAL;COMMPUB;sesofos;fesob;tdfossob;1;;;0
